ID,lat,lon
5553.03,40.72472416,-73.98779618
5553.1,40.72314926,-73.98578598
5558.04,40.72281916,-73.95708584
5561.04,40.72324836,-73.99471612
5561.06,40.72461836,-73.9955997
5569.06,40.72499191,-74.00154155
5569.07,40.72324789,-74.00303031
5570.04,40.72352503,-73.89970787
5572.07,40.72524243,-73.93716326
5575.08,40.7258053,-73.9742683
5575.13,40.72506677,-73.97506431
5578.02,40.72414896,-74.00952613
5579.02,40.72432054,-73.90872344
5579.04,40.72617636,-73.90938387
5581.01,40.72555152,-73.94442363
5584.04,40.72460539,-73.98187827
5584.05,40.7251811,-73.98133043
5593.01,40.72345313,-73.9886058
5593.02,40.725095,-73.99064481
5593.04,40.72632528,-73.98973822
5602.06,40.7251874,-73.99922178
5610.09,40.72439414,-74.00464529
5611.04,40.72555762,-73.90413457
5611.05,40.72656388,-73.9032111
5613.04,40.72583597,-73.94183561
5616.01,40.72522802,-73.97770445
5616.08,40.72724332,-73.9768171
5623.03,40.72479502,-73.94758159
5626.06,40.72485496,-73.98423185
5626.07,40.72623024,-73.98379163
5626.13,40.72782884,-73.98564119
5626.15,40.72629743,-73.98616244
5633.04,40.7260564,-73.95627072
5636.11,40.72744946,-73.99374737
5636.13,40.72484558,-73.99208301
5644.05,40.72638528,-74.00036017
5653.12,40.72587802,-74.00758599
5656.03,40.72758038,-73.94409018
5659.05,40.72742316,-73.98136112
5659.11,40.72747595,-73.97950846
5666.04,40.72705213,-73.95303709
5666.11,40.72583281,-73.95087502
5669.1,40.7284326,-73.98713483
5669.12,40.72738825,-73.98834298
5676.04,40.72695231,-73.95865539
5679.05,40.72709072,-73.99652454
5679.08,40.72621862,-73.99506784
5687.04,40.7271994,-74.00287062
5687.11,40.72792049,-74.00521974
5688.02,40.7291506,-73.90129396
5696.03,40.72777581,-74.01120986
5703.13,40.72861277,-73.98170718
5709.03,40.7276126,-73.95511033
5712.03,40.72952344,-73.99071641
5712.12,40.72769155,-73.99095057
5721.01,40.7304566,-73.99901205
5721.07,40.72840516,-73.99965425
5721.14,40.7291697,-73.99805209
5730.08,40.7288209,-74.00847492
5731.03,40.73029674,-73.90419833
5736.09,40.72938794,-73.97772144
5743.02,40.72981669,-73.94844054
5746.02,40.72969707,-73.98655002
5746.14,40.72954076,-73.98426936
5752.07,40.72907422,-73.95790328
5752.09,40.72981042,-73.95909481
5755.01,40.72909335,-73.99400286
5755.09,40.7304958,-73.99570642
5755.14,40.73145025,-73.99481035
5763.03,40.73041637,-74.00208145
5769.06,40.7298635,-73.97457634
5772.05,40.73114565,-74.0086929
5779.08,40.73223174,-73.98166114
5779.09,40.72965355,-73.98064707
5779.1,40.73140607,-73.98284333
5779.11,40.73030493,-73.98047068
5785.05,40.73026747,-73.9539638
5785.1,40.73131346,-73.95172081
5788.12,40.73220394,-73.98885355
5788.13,40.73022529,-73.9909622
5788.15,40.7326435,-73.99003561
5788.16,40.73124646,-73.98842511
5794.05,40.73173433,-73.96124522
5797.01,40.7322873,-73.99845812
5805.05,40.73173451,-74.00667936
5805.07,40.73211231,-74.0035599
5820.08,40.73155499,-73.98527242
5826.02,40.73230986,-73.95511093
5838.09,40.73223194,-74.00020887
5847.01,40.73293877,-74.00704855
5847.06,40.73349968,-74.00839236
5847.08,40.73196587,-74.00870149
5851.01,40.73224665,-73.94400491
5854.09,40.73383321,-73.98050326
5854.1,40.73234755,-73.97897243
5860.02,40.73396971,-73.95203496
5863.07,40.73423005,-73.98690613
5869.04,40.73265298,-73.95827702
5872.1,40.73275709,-73.99574261
5880.02,40.73400925,-74.00284003
5881.01,40.73410052,-73.90179724
5883.06,40.734545,-73.93796839
5886.13,40.73320657,-73.97566192
5896.01,40.73431884,-73.98370204
5902.07,40.73511845,-73.95500092
5905.12,40.73454076,-73.99072823
5905.14,40.73478417,-73.9920349
5914.03,40.73536281,-73.99785829
5914.08,40.73523935,-74.0002219
5917.02,40.73567733,-73.9348088
5922.04,40.73494067,-74.00682191
5922.07,40.73537782,-74.00466043
5922.08,40.73649397,-74.00608836
5923.02,40.73575368,-73.9043763
5929.01,40.73651085,-73.97813223
5938.01,40.73625067,-73.98470528
5938.11,40.73539417,-73.98799463
5944.01,40.73557303,-73.95869533
5947.04,40.73546286,-73.99427525
5955.12,40.73593978,-74.00088327
5956.04,40.73550645,-73.90298772
5956.05,40.73709779,-73.90101535
5964.01,40.73618199,-74.00852497
5971.08,40.73587493,-73.98201105
5971.09,40.73718947,-73.9812065
5977.01,40.73553249,-73.95281066
5980.07,40.73702682,-73.99002684
5983.04,40.73789557,-73.92307825
5989.02,40.73806744,-73.99641034
5992.02,40.73760577,-73.93034419
5997.1,40.73750566,-74.00547894
5998.09,40.73886293,-73.9034648
6001.01,40.73859567,-73.94095093
6004.06,40.73947771,-73.97681428
6004.07,40.73815257,-73.97734964
6013.12,40.73794031,-73.98509766
6016.06,40.73730964,-73.91809835
6019.04,40.7380794,-73.95490704
6022.04,40.73721285,-73.99234929
6025.08,40.73830322,-73.92742782
6030.04,40.73783195,-73.99985502
6030.06,40.73935929,-73.99926051
6033.01,40.74016369,-73.93546239
6039.06,40.73929828,-74.00800982
6046.02,40.73913997,-73.97968721
6055.08,40.7382752,-73.98747194
6058.08,40.73941357,-73.92143126
6064.08,40.73970277,-73.99450986
6067.01,40.74037176,-73.92903625
6072.06,40.73903797,-74.00255601
6072.11,40.74095712,-74.00166338
6072.14,40.73944787,-74.00501559
6072.16,40.73941321,-74.0050492
6076.02,40.74131745,-73.93800874
6079.03,40.74144024,-73.97536059
6089.07,40.74026993,-73.98406798
6089.08,40.74148563,-73.9832594
6089.11,40.7406604,-73.98156419
6092.01,40.7409002,-73.91717707
6098.02,40.73979032,-73.99101499
6098.1,40.73994639,-73.98953273
6098.12,40.73868493,-73.98982497
6101.11,40.73982479,-73.92418398
6107.08,40.74054892,-73.99846922
6108.03,40.74187295,-73.89618722
6110.01,40.7410909,-73.93142306
6115.06,40.74009364,-74.00519747
6115.09,40.74272579,-74.00735673
6116.03,40.74088412,-73.90273098
6122.09,40.74170926,-73.97806077
6128.04,40.74242769,-73.94885673
6131.12,40.74264443,-73.98665301
6131.13,40.74272535,-73.98464089
6134.03,40.74233809,-73.91811314
6134.13,40.7411664,-73.92120895
6137.04,40.74235716,-73.95663277
6140.05,40.7417082,-73.99408919
6141.02,40.74295583,-73.8931183
6143.01,40.74221036,-73.9293493
6143.05,40.74198988,-73.9265414
6148.02,40.74178591,-74.00141199
6149.02,40.7432913,-73.89937266
6151.03,40.74297612,-73.93568122
6157.04,40.74195804,-74.00827767
6158.02,40.7419652,-73.90913161
6158.06,40.74332981,-73.90820178
6164.09,40.743111,-73.98212052
6167.03,40.74290276,-73.91420329
6170.02,40.74230174,-73.954146
6173.08,40.74284944,-73.98914059
6176.11,40.74359008,-73.92432997
6179.07,40.74337787,-73.9595663
6182.02,40.74235947,-73.99719225
6183.03,40.74278048,-73.89579832
6185.04,40.74295066,-73.93228686
6185.07,40.74435743,-73.93172413
6190.08,40.74316798,-74.00357727
6191.04,40.74254568,-73.90296504
6191.06,40.74508561,-73.90380729
6197.02,40.7429251,-73.97703163
6197.08,40.74324663,-73.9745523
6200.03,40.74448804,-73.91168425
6203.02,40.74522286,-73.94733174
6206.08,40.74442781,-73.98300756
6209.05,40.7445732,-73.91757773
6209.08,40.74365752,-73.9188378
6212.04,40.74429847,-73.95589495
6212.08,40.74489584,-73.95345465
6215.04,40.7439366,-73.99138703
6215.07,40.74522626,-73.99055927
6218.04,40.74424502,-73.92622585
6224.03,40.74474866,-73.99912575
6224.05,40.74346556,-74.00002068
6224.06,40.74588168,-73.99801746
6225.03,40.7444944,-73.8976648
6227.02,40.74455342,-73.93543573
6230.04,40.7442144,-73.97122699
6233.05,40.74331057,-74.00675035
6234.01,40.74574139,-73.90750985
6234.04,40.74514489,-73.90486008
6237.01,40.74364402,-73.94183118
6242.1,40.74451631,-73.914368
6247.06,40.74668188,-73.99387845
6248.06,40.74513287,-73.98682204
6251.06,40.74537216,-73.92220646
6254.06,40.74505536,-73.95753008
6257.03,40.74492107,-73.99521218
6258.03,40.74481988,-73.8941765
6260.04,40.74404596,-73.92916566
6266.06,40.74544606,-74.00190122
6267.08,40.74578765,-73.8992297
6276.02,40.74651937,-73.90892939
6276.05,40.74558073,-73.91005662
6280.12,40.74566817,-73.98193132
6283.05,40.74608487,-73.91640999
6286.02,40.74732287,-73.95453048
6289.06,40.74622083,-73.98849401
6292.03,40.74554635,-73.92427866
6297.07,40.7479656,-73.9965619
6297.08,40.74646004,-73.99722113
6298.04,40.74688187,-73.89654902
6300.04,40.74649233,-73.93222384
6303.01,40.74714174,-73.97115056
6306.01,40.74565274,-74.00499862
6306.06,40.74688649,-74.00441733
6307.07,40.7471527,-73.90299596
6310.06,40.74847,-73.94130087
6313.1,40.7475743,-73.97882941
6316.05,40.74785705,-73.91222534
6319.01,40.74706676,-73.94977471
6319.07,40.74737087,-73.947826
6322.01,40.74763123,-73.98482178
6325.01,40.74692671,-73.9209229
6331.01,40.74908906,-73.99155185
6334.03,40.7470747,-73.92903362
6339.06,40.7478216,-74.00051758
6340.09,40.74895004,-73.89984514
6345.08,40.74803729,-73.97390528
6349.03,40.74817577,-73.90724323
6352.01,40.74713971,-73.94328047
6358.05,40.74995578,-73.91553084
6361.03,40.74969052,-73.95205485
6364.07,40.74896828,-73.98845123
6364.1,40.74958246,-73.98799202
6373.07,40.74955633,-73.9951026
6379.03,40.7500022,-73.96907577
6382.05,40.74969316,-74.00287275
6383.02,40.74957247,-73.9025654
6389.09,40.74947369,-73.97724226
6392.02,40.74900127,-73.90943506
6395.01,40.75047286,-73.94592944
6398.06,40.75037365,-73.98336987
6398.08,40.7484163,-73.98259135
6401.01,40.75015114,-73.92002271
6401.03,40.74949088,-73.91839612
6416.06,40.75006598,-73.99833097
6417.04,40.75050739,-73.89794577
6417.11,40.74938884,-73.89761735
6422.08,40.75023423,-73.9711926
6422.09,40.75114587,-73.97151394
6425.04,40.75133597,-74.00515951
6426.05,40.7504874,-73.90512701
6429.01,40.75106157,-73.94083119
6432.1,40.75199427,-73.97957481
6432.11,40.7506872,-73.97829388
6435.02,40.75145965,-73.91516975
6435.03,40.75008453,-73.91354849
6438.04,40.75191147,-73.94800238
6441.01,40.75092773,-73.98748668
6441.02,40.75148474,-73.9873787
6441.06,40.75216885,-73.98765695
6450.05,40.7505332,-73.99462813
6450.12,40.7515471,-73.99381975
6453.02,40.75234915,-73.92999182
6459.04,40.7506289,-74.00169732
6459.07,40.75263836,-74.00227993
6460.06,40.75226444,-73.90012422
6462.05,40.75374173,-73.93811052
6462.19,40.75098655,-73.93812222
6464.08,40.75250618,-73.97280213
6464.09,40.75258923,-73.97496341
6468.01,40.75096846,-73.90799625
6471.02,40.75325818,-73.94346922
6474.11,40.75203077,-73.98156848
6483.06,40.75215562,-73.98948121
6486.07,40.7523952,-73.92540342
6492.04,40.75368867,-73.9992661
6495.17,40.75192447,-73.93354145
6498.09,40.75207295,-73.96790671
6498.1,40.75320402,-73.97036137
6502.01,40.75320487,-73.90612231
6505.09,40.75248652,-73.94000694
6511.03,40.75349919,-73.91245364
6514.08,40.75527492,-73.94854365
6517.08,40.75489812,-73.98452751
6520.06,40.75414556,-73.9196608
6520.07,40.75305172,-73.92069717
6526.01,40.752727,-73.99276847
6526.05,40.75450141,-73.99170769
6529.02,40.75297852,-73.92807451
6532.06,40.75450807,-73.96596656
6535.04,40.75516782,-74.00055281
6536.02,40.75419378,-73.90051927
6538.11,40.75457333,-73.93383132
6541.03,40.75451788,-73.97190862
6545.07,40.75419587,-73.90913816
6551.02,40.75493821,-73.98017788
6551.11,40.75352548,-73.97899103
6554.05,40.75384845,-73.91520191
6560.01,40.75506379,-73.98659652
6560.14,40.75481828,-73.98812652
6560.15,40.75296607,-73.98726706
6563.12,40.75569385,-73.92371015
6566.01,40.7536858,-73.95859797
6569.07,40.75455122,-73.99509607
6569.08,40.75464264,-73.99724181
6569.09,40.75413247,-73.99602601
6572.08,40.75648541,-73.92961917
6575.03,40.75527861,-73.96763079
6578.01,40.75590466,-74.00202812
6579.03,40.75542168,-73.90410242
6581.14,40.75630426,-73.93648211
6584.12,40.75501277,-73.97495235
6587.04,40.7553126,-73.91171894
6593.14,40.75516947,-73.98306132
6593.15,40.75695402,-73.98258707
6596.1,40.75478312,-73.91730332
6599.01,40.75723111,-73.95362809
6602.03,40.75637419,-73.98992584
6602.05,40.75757221,-73.99090089
6605.08,40.75687837,-73.92636964
6608.09,40.75624186,-73.96422126
6611.02,40.75656295,-73.9978232
6611.07,40.7566777,-73.99962829
6614.01,40.75714376,-73.93276339
6617.02,40.75754148,-73.96934675
6617.09,40.75825557,-73.97071098
6621.06,40.75737484,-73.90482249
6626.01,40.75717848,-73.9779731
6626.11,40.75770396,-73.97927888
6629.06,40.75568893,-73.91285746
6638.01,40.75688897,-73.92177421
6644.07,40.75888769,-73.99374742
6644.08,40.75636772,-73.99399378
6650.07,40.75792315,-73.96604659
6654.05,40.75778358,-73.90198859
6656.05,40.75754788,-73.93921546
6659.01,40.75708089,-73.97209203
6659.03,40.75960918,-73.97398765
6659.09,40.75854962,-73.97504203
6659.1,40.75728455,-73.9742618
6662.01,40.75802137,-73.90992043
6662.09,40.75770977,-73.90779488
6664.05,40.7574279,-73.94521428
6667.04,40.75833467,-73.98259469
6670.03,40.7577412,-73.91668293
6676.02,40.75928815,-73.98857697
6679.11,40.75791417,-73.92447877
6682.03,40.75886343,-73.96231241
6682.08,40.75905788,-73.95926172
6688.01,40.75942719,-73.93231074
6691.11,40.75926023,-73.9675993
6700.01,40.75974722,-73.9765039
6700.14,40.75965509,-73.97815341
6703.06,40.7607023,-73.91128475
6708.04,40.76015292,-73.98479978
6711.13,40.75900597,-73.91910942
6717.06,40.76014871,-73.99120956
6720.07,40.75945824,-73.92721859
6723.1,40.75904088,-73.96271538
6726.01,40.76022278,-73.99871147
6729.02,40.76005167,-73.93643802
6732.01,40.76149827,-73.97270435
6735.03,40.76007431,-73.90735348
6737.03,40.76134337,-73.94124072
6740.01,40.76129958,-73.97988757
6740.1,40.76048712,-73.98045447
6743.06,40.75959964,-73.91450833
6747.06,40.76217401,-73.98786935
6747.07,40.76166332,-73.98644993
6750.16,40.76021745,-73.92243134
6753.08,40.76117927,-73.96095419
6756.01,40.76002408,-73.99452012
6756.05,40.76189975,-73.99686705
6759.15,40.76107574,-73.9306929
6762.02,40.760903,-73.96727047
6762.04,40.76304953,-73.96536052
6765.01,40.7608565,-74.00269838
6766.03,40.76245163,-73.90263645
6771.13,40.76176946,-73.97730936
6774.13,40.76128539,-73.90965093
6779.04,40.76221294,-73.98336932
6779.05,40.76336104,-73.98256386
6782.01,40.76112241,-73.91715361
6786.02,40.76144617,-73.98999997
6789.04,40.76152508,-73.92602867
6795.01,40.76336295,-73.99658403
6798.01,40.76274675,-73.93440817
6801.01,40.76342844,-73.97111705
6804.01,40.76449015,-73.90465308
6806.06,40.76310582,-73.93998553
6809.07,40.76334171,-73.97725254
6809.09,40.76310633,-73.97848328
6812.06,40.76333702,-73.91426063
6814.01,40.76386276,-73.94786377
6816.07,40.76363757,-73.98511155
6819.15,40.76309395,-73.92094522
6822.09,40.76488927,-73.95823641
6824.07,40.76261287,-73.99295636
6827.11,40.76329638,-73.92871605
6830.02,40.76388952,-73.96459135
6836.07,40.76388379,-73.93646815
6839.04,40.76297633,-73.97211621
6839.1,40.76433159,-73.97372308
6842.02,40.76326496,-73.90901575
6847.02,40.76508525,-73.98195241
6847.05,40.76397381,-73.98093186
6850.01,40.76399652,-73.91607231
6854.05,40.76354161,-73.98910748
6857.09,40.76467123,-73.92407734
6860.12,40.76464521,-73.96230902
6865.03,40.76590316,-73.93088948
6873.01,40.76528052,-73.93994446
6876.04,40.76588476,-73.97634209
6879.04,40.76398856,-73.91097478
6884.03,40.76582722,-73.98312
6887.03,40.76542273,-73.91830526
6889.12,40.76657789,-73.95355885
6890.01,40.7665434,-73.99056836
6890.06,40.76468329,-73.99189959
6893.1,40.76569362,-73.92667906
6896.16,40.76706544,-73.96229835
6901.01,40.76660992,-73.93494208
6904.06,40.76636197,-73.97146249
6907.03,40.76565081,-73.9069232
6912.01,40.76664826,-73.97908855
6915.02,40.76547381,-73.91382032
6920.03,40.76580581,-73.98682198
6923.2,40.76745002,-73.92109525
6925.09,40.7686295,-73.95849624
6926.01,40.76727097,-73.99395355
6927.03,40.76832969,-73.89385123
6929.01,40.76663188,-73.92865982
6932.14,40.76760866,-73.96589144
6932.15,40.76883791,-73.96697467
6935.01,40.76905715,-73.90135607
6937.07,40.76711682,-73.93742919
6943.07,40.76754646,-73.91123592
6948.1,40.76683442,-73.98170197
6951.03,40.76701228,-73.9172192
6953.08,40.76890473,-73.95480114
6955.01,40.76814103,-73.98861728
6955.05,40.76824285,-73.99251098
6958.06,40.76862964,-73.92508185
6960.1,40.76866576,-73.96126798
6964.05,40.76815774,-73.89646419
6966.04,40.76812324,-73.93236405
6969.08,40.76799107,-73.96848482
6981.16,40.77000701,-73.91236467
6989.07,40.76982409,-73.91871921
6991.12,40.77104905,-73.95775375
6994.06,40.76854215,-73.89127149
6996.01,40.77036035,-73.92873396
6998.08,40.77116558,-73.96414505
7003.06,40.76909557,-73.93559071
7009.02,40.7710815,-73.90826672
7009.06,40.7695331,-73.90627055
7014.12,40.77000287,-73.9819823
7018.01,40.77102372,-73.91710681
7020.02,40.77089541,-73.95358082
7023.04,40.77041726,-73.98797505
7026.08,40.7711913,-73.92470999
7028.04,40.76989382,-73.9606134
7032.02,40.77006197,-73.89386885
7032.06,40.77212253,-73.89516597
7034.09,40.77159282,-73.93170703
7039.03,40.77114384,-73.90406585
7047.07,40.77271064,-73.91152792
7049.04,40.77237744,-73.94689638
7052.01,40.77150281,-73.98253475
7057.07,40.7726234,-73.95586614
7059.01,40.77134028,-73.9903752
7059.08,40.77227324,-73.98996482
7060.02,40.77088868,-73.88989931
7062.07,40.77258066,-73.92765463
7066.01,40.77291568,-73.89695847
7068.07,40.77254093,-73.93272943
7074.01,40.77258228,-73.9064914
7079.06,40.77331151,-73.97782012
7082.14,40.77316569,-73.9141679
7084.12,40.77283163,-73.94991717
7092.06,40.77305887,-73.95864593
7098.05,40.77388986,-73.93093621
7100.07,40.77276824,-73.96688303
7111.1,40.774115,-73.90868023
7113.08,40.77512496,-73.94449465
7116.04,40.77483496,-73.98260974
7119.04,40.7727934,-73.91629395
7121.13,40.77368633,-73.95208375
7123.04,40.77500932,-73.98905452
7126.01,40.77457306,-73.92377556
7128.08,40.77369611,-73.96225507
7132.08,40.77472604,-73.93429357
7137.04,40.77465374,-73.90404463
7141.07,40.77569961,-73.97618682
7144.01,40.77464299,-73.91278252
7144.02,40.77608726,-73.91067036
7146.04,40.77532796,-73.9480906
7149.05,40.77453869,-73.98465011
7152.1,40.7745594,-73.91858279
7154.07,40.77566995,-73.95679749
7159.08,40.77657583,-73.92773375
7161.08,40.77630259,-73.96427885
7163.07,40.77506829,-73.90060124
7170.04,40.77665408,-73.9066691
7175.05,40.77695243,-73.97893689
7178.02,40.77585175,-73.91576954
7180.02,40.77552378,-73.95075357
7183.03,40.77748344,-73.98883141
7186.15,40.77743106,-73.92263299
7188.1,40.77669154,-73.95910642
7188.13,40.77774663,-73.96090605
7196.04,40.7769623,-73.90266978
7202.07,40.77800806,-73.90863429
7204.08,40.77790723,-73.94614531
7207.08,40.77737045,-73.98287516
7210.07,40.77839675,-73.91927695
7212.05,40.77788412,-73.95419285
7220.01,40.77809489,-73.89957886
7233.05,40.77860785,-73.91464103
7235.13,40.77815379,-73.94886968
7243.04,40.77857987,-73.95777376
7253.04,40.77884354,-73.97374789
7260.09,40.77952152,-73.9808672
7265.1,40.78047462,-73.95229167
7271.01,40.77967,-73.92318353
7281.09,40.78008722,-73.97728236
7284.01,40.7803066,-73.9125012
7286.01,40.78100278,-73.94977095
7286.02,40.78240777,-73.94897892
7286.05,40.78164395,-73.94600258
7288.04,40.78052106,-73.9855888
7291.06,40.78124687,-73.91856078
7293.1,40.78118705,-73.95603494
7304.08,40.78265481,-73.97138254
7311.02,40.78281519,-73.97859096
7311.07,40.78317686,-73.98083428
7314.03,40.78238188,-73.91468349
7323.09,40.78226856,-73.95991803
7327.01,40.78291815,-73.93087974
7338.02,40.78388999,-73.94720163
7340.06,40.78411429,-73.98352918
7340.07,40.78382581,-73.9816466
7342.01,40.78389612,-73.91700241
7354.01,40.78469869,-73.96985266
7360.1,40.78515908,-73.97664123
7363.04,40.78389949,-73.91238268
7365.08,40.78575295,-73.94863292
7365.13,40.78470963,-73.95065844
7372.1,40.7856974,-73.95753075
7382.04,40.78483307,-73.97278318
7388.1,40.78711664,-73.98125056
7391.02,40.7858645,-73.91538789
7393.09,40.78765426,-73.95359376
7407.13,40.78690994,-73.94169233
7409.08,40.78665274,-73.97712608
7414.17,40.78766738,-73.94731252
7432.04,40.78992199,-73.97281846
7432.09,40.78804061,-73.97043687
7436.11,40.78900261,-73.94383463
7443.01,40.78932507,-73.95242937
7443.17,40.7878739,-73.95217203
7450.05,40.79490572,-73.93339789
7453.01,40.78850508,-73.96677209
7456.03,40.78907628,-73.93964951
7458.03,40.78829292,-73.9746912
7463.09,40.79016524,-73.94758595
7482.15,40.79049174,-73.94197246
7484.05,40.78950843,-73.97753692
7488.24,40.79040674,-73.95035531
7502.01,40.79197066,-73.97391538
7504.18,40.79172259,-73.94610243
7511.19,40.7921917,-73.95257222
7514.01,40.79320521,-73.92393385
7520.07,40.7918635,-73.96809132
7522.02,40.79223554,-73.93837583
7524.09,40.79400451,-73.97409787
7524.16,40.79295594,-73.97696557
7528.31,40.79342179,-73.94944957
7538.14,40.7948786,-73.96455643
7538.18,40.79242561,-73.96416496
7540.02,40.79445818,-73.93633944
7541.01,40.79366408,-73.97186573
7543.15,40.79540583,-73.94179279
7563.06,40.7968206,-73.93732447
7567.06,40.79526096,-73.94422307
7571.01,40.79545136,-73.91913715
7577.27,40.79549386,-73.96190017
7579.01,40.7973236,-73.93133048
7579.11,40.79647943,-73.93470495
7580.01,40.7972346,-73.970372
7587.16,40.79743425,-73.94902515
7595.17,40.79682784,-73.96435164
7599.02,40.79887331,-73.94486821
7599.09,40.79778558,-73.94241033
7602.05,40.79877604,-73.95229522
7606.01,40.79804269,-73.96061322
7610.13,40.7988186,-73.96647136
7611.02,40.7990908,-73.93901904
7613.04,40.80044265,-73.91102979
7617.07,40.79942883,-73.9556423
7618.01,40.80040046,-73.92410403
7619.05,40.79959833,-73.96213084
7622.12,40.80052246,-73.93507771
7623.13,40.80117988,-73.97112107
7625.18,40.80052541,-73.94199462
7626.02,40.80078956,-73.91414534
7627.1,40.80115603,-73.95011275
7631.23,40.80151264,-73.95718423
7634.01,40.80063845,-73.96642452
7636.05,40.80277671,-73.93792217
7639.06,40.8015866,-73.90970699
7640.04,40.80132419,-73.94438072
7642.04,40.8026819,-73.91763958
7643.18,40.80244179,-73.95326229
7646.04,40.80253754,-73.96292259
7648.16,40.80237058,-73.93367358
7650.05,40.80183151,-73.9682062
7652.04,40.80127941,-73.93983232
7654.04,40.80419652,-73.91168504
7655.22,40.80226183,-73.94924238
7657.03,40.80337397,-73.91984354
7658.13,40.80375453,-73.95592216
7662.13,40.80561516,-73.93643387
7667.04,40.8028748,-73.9430202
7669.1,40.80550494,-73.91495209
7670.09,40.80419888,-73.95154303
7680.03,40.804089,-73.96696179
7682.01,40.80432229,-73.93980266
7685.14,40.80391161,-73.94599715
7687.05,40.80503227,-73.91912948
7688.12,40.80505027,-73.95474824
7691.05,40.80550821,-73.92533643
7692.11,40.8064328,-73.96071785
7696.07,40.80575667,-73.93396349
7701.21,40.80716322,-73.94185699
7703.14,40.8069042,-73.91222335
7704.04,40.80773144,-73.94940027
7707.08,40.80733138,-73.91919864
7712.04,40.80728524,-73.92734195
7712.06,40.80857307,-73.92874842
7713.01,40.80560403,-73.96495954
7713.11,40.80776369,-73.96428392
7716.19,40.80635537,-73.93618713
7719.13,40.80716112,-73.90844476
7720.03,40.80831638,-73.94527906
7722.06,40.80854551,-73.916251
7723.01,40.80955911,-73.95315374
7726.02,40.80825751,-73.92376616
7727.07,40.80803888,-73.95980282
7735.05,40.80989577,-73.93981944
7735.23,40.80713935,-73.93941597
7737.06,40.80886694,-73.91105332
7738.04,40.80935045,-73.94783618
7740.08,40.8095855,-73.91801028
7741.01,40.80989254,-73.95517007
7741.04,40.80992203,-73.95737434
7744.06,40.8107633,-73.92753324
7745.07,40.81079751,-73.96338154
7748.02,40.80988359,-73.93736274
7751.05,40.81142419,-73.90772939
7753.13,40.8106727,-73.94313054
7755.03,40.81110679,-73.91503985
7756.1,40.81132723,-73.95191757
7759.08,40.81089916,-73.92167943
7767.06,40.81252015,-73.90189669
7769.06,40.81191656,-73.93801231
7774.02,40.81202209,-73.94627766
7777.02,40.81154218,-73.91715738
7781.1,40.81257252,-73.92389259
7783.18,40.81183633,-73.96122927
7788.13,40.81179914,-73.90430945
7790.04,40.81292407,-73.94189866
7793.02,40.81390625,-73.91214672
7795.09,40.81246749,-73.94927256
7798.02,40.81215948,-73.92055769
7800.03,40.81307886,-73.95655094
7803.02,40.81268204,-73.92930161
7803.08,40.81315094,-73.93067764
7807.04,40.815121,-73.90004595
7809.13,40.8143419,-73.93615886
7812.01,40.8130399,-73.90946903
7814.01,40.81326447,-73.94526498
7816.14,40.81432442,-73.91543525
7818.17,40.81427927,-73.95333338
7820.05,40.81416535,-73.88565619
7821.01,40.81438985,-73.92509055
7823.03,40.81404945,-73.95907776
7830.03,40.81400665,-73.90430305
7832.04,40.81349292,-73.93936372
7835.1,40.81581415,-73.91202754
7837.3,40.81610414,-73.94828788
7840.05,40.8162812,-73.91970779
7840.11,40.81456374,-73.9185124
7842.16,40.8162637,-73.95430429
7844.05,40.81596661,-73.8919569
7845.06,40.81639746,-73.92823766
7849.1,40.81630269,-73.89658809
7851.04,40.81530894,-73.93584482
7853.01,40.81606713,-73.90825707
7855.03,40.81683939,-73.94233395
7858.02,40.81718498,-73.91477875
7860.08,40.81808877,-73.95095254
7863.03,40.81724947,-73.92310327
7865.09,40.81735192,-73.95712268
7867.04,40.81820042,-73.89415646
7868.05,40.8176992,-73.92970915
7870.02,40.81871061,-73.9022929
7872.03,40.8169828,-73.93894139
7876.07,40.81880013,-73.9448938
7879.01,40.8168091,-73.91741341
7881.09,40.81786481,-73.95539053
7883.06,40.81641531,-73.888457
7883.09,40.81872858,-73.88867475
7884.04,40.81795709,-73.92549202
7886.02,40.81816517,-73.96043095
7888.1,40.81997905,-73.89729309
7891.06,40.81783931,-73.90533496
7893.05,40.81892812,-73.94112365
7896.11,40.81975946,-73.91264104
7898.03,40.81829646,-73.94765234
7901.04,40.81976566,-73.92167234
7903.02,40.81880565,-73.95620092
7905.05,40.81886627,-73.89040109
7906.13,40.8197875,-73.9290587
7909.07,40.81970617,-73.90132557
7910.01,40.81965754,-73.93654613
7910.1,40.82100112,-73.93596606
7913.15,40.81968266,-73.90871989
7915.11,40.8204843,-73.94525497
7918.12,40.81957218,-73.91623127
7920.05,40.81903243,-73.95189694
7922.01,40.82039456,-73.8887007
7925.04,40.82001877,-73.95906285
7927.08,40.82114181,-73.89527394
7931.05,40.81987124,-73.90421303
7932.1,40.82062982,-73.93929858
7935.07,40.82068094,-73.91176049
7937.15,40.82095595,-73.94785233
7940.02,40.8203893,-73.91773254
7940.04,40.82093398,-73.9175468
7942.07,40.82128752,-73.95370117
7942.21,40.82286305,-73.95589855
7945.07,40.82233714,-73.92692049
7948.1,40.82181357,-73.89703852
7952.02,40.82160157,-73.90795226
7954.12,40.82282679,-73.94200558
7957.11,40.82221404,-73.91476525
